"FACTORY_CD","DELIVERY_KEY","DELIVERY_DATE","DELIVERY_TIME","DELIVERY_ORDER","BLOCK_CD","DELIVERY_LOCATION","INVENTORY_CODE","COMMENT","APPROVER","RESULT","UPDATE_DATE","PLAN_DATE","PLAN_TIME","PART_NO","DIM","SUPPLIER_CD","RATIO","CLASS","LOGIC","CD_SPLY_FACT"
"HT","2307060002","20260318","0900",20,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1000","QC9-1195-000","000","X411",100,"M/C",3,"00"
"HT","2375030000","20260318","0900",20,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0200","QC9-1195-000","000","X411",100,"M/C",3,"00"
"HT","2375030000","20260318","0900",20,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0800","QC9-1195-000","000","X411",100,"M/C",3,"00"
"HT","2483690008","20260318","0800",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","0800","FL1-3631-000","000","SAPN",100,"M/C",3,"00"
"HT","2483700006","20260318","0800",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","0800","FL1-3631-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","0800",15,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","0900","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","1000",10,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","1000","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","1000",10,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","1100","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","1300",10,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","1300","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","1300",15,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","1400","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","1500",10,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","1600","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","1500",15,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","1500","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2658810005","20260318","2000",5,"4100","MHA6","","","","WF0000",13-MAR-26,"20260318","2000","QC5-9419-000","000","SAPN",100,"M/C",3,"00"
"HT","2659470006","20260318","1500",100,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1600","QC8-0994-000","000","SAPN",100,"M/C",3,"00"
"HT","2701630000","20260318","1100",100,"2300","MHA2","","","","WF0000",13-MAR-26,"20260318","1500","FE2-A019-000","000","P181",100,"M/C",3,"00"
"HT","2701830001","20260318","1100",200,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FE3-6714-000","000","P181",100,"M/C",3,"00"
"HT","2701910003","20260318","1100",80,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FE3-7002-000","000","P181",100,"M/C",3,"00"
"HT","2701960005","20260318","1100",16,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0100","FE3-7280-000","000","P181",100,"M/C",3,"00"
"HT","2701960005","20260318","1100",16,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0400","FE3-7280-000","000","P181",100,"M/C",3,"00"
"HT","2701960005","20260318","1100",16,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FE3-7280-000","000","P181",100,"M/C",3,"00"
"HT","2701960005","20260318","1100",16,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","1000","FE3-7280-000","000","P181",100,"M/C",3,"00"
"HT","2701960005","20260318","1100",24,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FE3-7280-000","000","P181",100,"M/C",3,"00"
"HT","2701960005","20260318","1100",24,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FE3-7280-000","000","P181",100,"M/C",3,"00"
"HT","2701960005","20260318","1100",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0900","FE3-7280-000","000","P181",100,"M/C",3,"00"
"HT","2701970001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FE3-7458-000","000","P181",100,"M/C",3,"00"
"HT","2701970001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FE3-7458-000","000","P181",100,"M/C",3,"00"
"HT","2701970001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FE3-7458-000","000","P181",100,"M/C",3,"00"
"HT","2701970001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FE3-7458-000","000","P181",100,"M/C",3,"00"
"HT","2702180009","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FL0-2075-000","000","P181",100,"M/C",3,"00"
"HT","2702180009","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FL0-2075-000","000","P181",100,"M/C",3,"00"
"HT","2702180009","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FL0-2075-000","000","P181",100,"M/C",3,"00"
"HT","2702180009","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FL0-2075-000","000","P181",100,"M/C",3,"00"
"HT","2702180009","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FL0-2075-000","000","P181",100,"M/C",3,"00"
"HT","2702200003","20260318","1100",80,"2300","MHA2","","","","WF0000",13-MAR-26,"20260318","1100","FL0-2097-000","000","P181",100,"M/C",3,"00"
"HT","2702220006","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FL0-2100-000","000","P181",100,"M/C",3,"00"
"HT","2702220006","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FL0-2100-000","000","P181",100,"M/C",3,"00"
"HT","2702220006","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FL0-2100-000","000","P181",100,"M/C",3,"00"
"HT","2702220006","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FL0-2100-000","000","P181",100,"M/C",3,"00"
"HT","2702220006","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FL0-2100-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2000","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2300","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0100","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2100","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702350001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2200","FL0-6919-000","000","P181",100,"M/C",3,"00"
"HT","2702380000","20260318","1100",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FL1-1800-000","000","P181",100,"M/C",3,"00"
"HT","2702380000","20260318","1100",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FL1-1800-000","000","P181",100,"M/C",3,"00"
"HT","2702450006","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0900","FL1-4888-000","000","P181",100,"M/C",3,"00"
"HT","2702450006","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","1000","FL1-4888-000","000","P181",100,"M/C",3,"00"
"HT","2702540005","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FL4-0476-000","000","P181",100,"M/C",3,"00"
"HT","2702540005","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FL4-0476-000","000","P181",100,"M/C",3,"00"
"HT","2702540005","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FL4-0476-000","000","P181",100,"M/C",3,"00"
"HT","2702550001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FL4-0477-000","000","P181",100,"M/C",3,"00"
"HT","2702550001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FL4-0477-000","000","P181",100,"M/C",3,"00"
"HT","2702550001","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FL4-0477-000","000","P181",100,"M/C",3,"00"
"HT","2704270007","20260318","1500",5,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","0900","QC8-9356-000","000","R200",100,"M/C",3,"00"
"HT","2704270007","20260318","1500",5,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1100","QC8-9356-000","000","R200",100,"M/C",3,"00"
"HT","2704270007","20260318","1500",5,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0100","QC8-9356-000","000","R200",100,"M/C",3,"00"
"HT","2704270007","20260318","1500",10,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1000","QC8-9356-000","000","R200",100,"M/C",3,"00"
"HT","2704280003","20260318","1500",10,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","0900","QC8-9358-000","000","R200",100,"M/C",3,"00"
"HT","2704280003","20260318","1500",10,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1100","QC8-9358-000","000","R200",100,"M/C",3,"00"
"HT","2704280003","20260318","1500",10,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0100","QC8-9358-000","000","R200",100,"M/C",3,"00"
"HT","2704280003","20260318","1500",10,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0200","QC8-9358-000","000","R200",100,"M/C",3,"00"
"HT","2704290000","20260318","1500",5,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0200","QC9-1189-000","000","R200",100,"M/C",3,"00"
"HT","2704300008","20260318","1500",6,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1000","QC9-1190-000","000","R200",100,"M/C",3,"00"
"HT","2704300008","20260318","1500",6,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1100","QC9-1190-000","000","R200",100,"M/C",3,"00"
"HT","2704300008","20260318","1500",8,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","0900","QC9-1190-000","000","R200",100,"M/C",3,"00"
"HT","2704300008","20260318","1500",8,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0100","QC9-1190-000","000","R200",100,"M/C",3,"00"
"HT","2704310004","20260318","1500",6,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1000","QC9-1191-000","000","R200",100,"M/C",3,"00"
"HT","2704310004","20260318","1500",6,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","1100","QC9-1191-000","000","R200",100,"M/C",3,"00"
"HT","2704310004","20260318","1500",6,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0100","QC9-1191-000","000","R200",100,"M/C",3,"00"
"HT","2704310004","20260318","1500",6,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0300","QC9-1191-000","000","R200",100,"M/C",3,"00"
"HT","2704310004","20260318","1500",9,"4100","HTA1","","","","WF0000",13-MAR-26,"20260318","0900","QC9-1191-000","000","R200",100,"M/C",3,"00"
"HT","2704310004","20260318","1500",9,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0200","QC9-1191-000","000","R200",100,"M/C",3,"00"
"HT","2721260004","20260318","2200",100,"4100","HTA1","","","","WF0000",13-MAR-26,"20260319","0400","QC8-0994-000","000","SAPN",100,"M/C",3,"00"
"HT","2754570001","20260318","0900",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FE3-6608-000","000","K624",100,"M/C",3,"00"
"HT","2754580008","20260318","1400",40,"2300","MHA2","","","","WF0000",13-MAR-26,"20260318","1400","FE3-6679-000","000","K624",100,"M/C",3,"00"
"HT","2754580008","20260318","1400",40,"2300","MHA2","","","","WF0000",13-MAR-26,"20260318","2000","FE3-6679-000","000","K624",100,"M/C",3,"00"
"HT","2754590004","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FE3-6738-000","000","K624",100,"M/C",3,"00"
"HT","2754590004","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2000","FE3-6738-000","000","K624",100,"M/C",3,"00"
"HT","2754630001","20260318","0900",200,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FE3-7039-000","000","K624",100,"M/C",3,"00"
"HT","2754640008","20260318","0900",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FE3-7040-000","000","K624",100,"M/C",3,"00"
"HT","2754680003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FE3-7327-000","000","K624",100,"M/C",3,"00"
"HT","2754680003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2100","FE3-7327-000","000","K624",100,"M/C",3,"00"
"HT","2754680003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2300","FE3-7327-000","000","K624",100,"M/C",3,"00"
"HT","2754680003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FE3-7327-000","000","K624",100,"M/C",3,"00"
"HT","2754930008","20260318","1400",34,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FE8-0289-000","000","K624",100,"M/C",3,"00"
"HT","2755030003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2000","FL1-5596-000","000","K624",100,"M/C",3,"00"
"HT","2755030003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0100","FL1-5596-000","000","K624",100,"M/C",3,"00"
"HT","2755030003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FL1-5596-000","000","K624",100,"M/C",3,"00"
"HT","2755030003","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FL1-5596-000","000","K624",100,"M/C",3,"00"
"HT","2755040000","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2000","FL1-5597-000","000","K624",100,"M/C",3,"00"
"HT","2755040000","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0100","FL1-5597-000","000","K624",100,"M/C",3,"00"
"HT","2755040000","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FL1-5597-000","000","K624",100,"M/C",3,"00"
"HT","2755040000","20260318","1400",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FL1-5597-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2100","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2200","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0100","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0400","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2755050006","20260318","1400",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FL1-5600-000","000","K624",100,"M/C",3,"00"
"HT","2756050001","20260318","0800",12,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1000","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","0800",13,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","0900","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","0800",17,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","0800","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","1100",8,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","1100",8,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","1400",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","1400",12,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","1400",14,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2000",12,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2200","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2000",14,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2100","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2000",18,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2000","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2300",7,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2300","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2300",11,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2300",12,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0400","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2300",13,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0100","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756050001","20260318","2300",13,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FX2-5817-000","000","L204",100,"M/C",3,"00"
"HT","2756860001","20260318","0900",400,"2300","MHA2","","","","WF0000",13-MAR-26,"20260318","1100","FE3-7466-000","000","M411",100,"M/C",3,"00"
"HT","2759730000","20260318","0900",200,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FE2-B151-000","000","M699",100,"M/C",3,"00"
"HT","2760040001","20260318","0900",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","0900","FE3-6598-000","000","M699",100,"M/C",3,"00"
"HT","2760070000","20260318","0900",5,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1000","FE3-6612-000","000","M699",100,"M/C",3,"00"
"HT","2760070000","20260318","0900",5,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FE3-6612-000","000","M699",100,"M/C",3,"00"
"HT","2760070000","20260318","0900",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","0900","FE3-6612-000","000","M699",100,"M/C",3,"00"
"HT","2760070000","20260318","0900",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FE3-6612-000","000","M699",100,"M/C",3,"00"
"HT","2760070000","20260318","0900",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FE3-6612-000","000","M699",100,"M/C",3,"00"
"HT","2760070000","20260318","0900",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FE3-6612-000","000","M699",100,"M/C",3,"00"
"HT","2760080006","20260318","0900",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1000","FE3-6613-000","000","M699",100,"M/C",3,"00"
"HT","2760080006","20260318","0900",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FE3-6613-000","000","M699",100,"M/C",3,"00"
"HT","2760080006","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","0900","FE3-6613-000","000","M699",100,"M/C",3,"00"
"HT","2760080006","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FE3-6613-000","000","M699",100,"M/C",3,"00"
"HT","2760080006","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FE3-6613-000","000","M699",100,"M/C",3,"00"
"HT","2760080006","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FE3-6613-000","000","M699",100,"M/C",3,"00"
"HT","2760090002","20260318","0900",15,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FE3-6614-000","000","M699",100,"M/C",3,"00"
"HT","2760090002","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FE3-6614-000","000","M699",100,"M/C",3,"00"
"HT","2760090002","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FE3-6614-000","000","M699",100,"M/C",3,"00"
"HT","2760090002","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0400","FE3-6614-000","000","M699",100,"M/C",3,"00"
"HT","2760100001","20260318","0900",15,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FE3-6615-000","000","M699",100,"M/C",3,"00"
"HT","2760100001","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FE3-6615-000","000","M699",100,"M/C",3,"00"
"HT","2760100001","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FE3-6615-000","000","M699",100,"M/C",3,"00"
"HT","2760100001","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0400","FE3-6615-000","000","M699",100,"M/C",3,"00"
"HT","2760110007","20260318","0900",10,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FE3-6616-000","000","M699",100,"M/C",3,"00"
"HT","2760110007","20260318","0900",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0400","FE3-6616-000","000","M699",100,"M/C",3,"00"
"HT","2760110007","20260318","0900",30,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0800","FE3-6616-000","000","M699",100,"M/C",3,"00"
"HT","2760200006","20260318","0900",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1300","FE3-9666-000","000","M699",100,"M/C",3,"00"
"HT","2760200006","20260318","0900",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1500","FE3-9666-000","000","M699",100,"M/C",3,"00"
"HT","2760200006","20260318","0900",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2200","FE3-9666-000","000","M699",100,"M/C",3,"00"
"HT","2760200006","20260318","0900",40,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0200","FE3-9666-000","000","M699",100,"M/C",3,"00"
"HT","2760350003","20260318","0900",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0100","FE8-4498-000","000","M699",100,"M/C",3,"00"
"HT","2766800006","20260318","1100",100,"2300","MHA2","","","","WF0000",13-MAR-26,"20260318","2100","FE2-A019-000","000","P181",100,"M/C",3,"00"
"HT","2766800006","20260318","1100",100,"2300","MHA2","","","","WF0000",13-MAR-26,"20260319","0100","FE2-A019-000","000","P181",100,"M/C",3,"00"
"HT","2766800006","20260318","1100",100,"2300","MHA2","","","","WF0000",13-MAR-26,"20260319","0300","FE2-A019-000","000","P181",100,"M/C",3,"00"
"HT","2766800006","20260318","1100",100,"2300","MHA2","","","","WF0000",13-MAR-26,"20260319","0900","FE2-A019-000","000","P181",100,"M/C",3,"00"
"HT","2766820009","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1400","FE2-E302-000","000","P181",100,"M/C",3,"00"
"HT","2766820009","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2000","FE2-E302-000","000","P181",100,"M/C",3,"00"
"HT","2766820009","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2300","FE2-E302-000","000","P181",100,"M/C",3,"00"
"HT","2766820009","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FE2-E302-000","000","P181",100,"M/C",3,"00"
"HT","2766820009","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0900","FE2-E302-000","000","P181",100,"M/C",3,"00"
"HT","2766990009","20260318","1100",200,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0900","FE3-6714-000","000","P181",100,"M/C",3,"00"
"HT","2767000007","20260318","1100",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1100","FE3-6727-000","000","P181",100,"M/C",3,"00"
"HT","2767000007","20260318","1100",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","1600","FE3-6727-000","000","P181",100,"M/C",3,"00"
"HT","2767000007","20260318","1100",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2200","FE3-6727-000","000","P181",100,"M/C",3,"00"
"HT","2767000007","20260318","1100",100,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0300","FE3-6727-000","000","P181",100,"M/C",3,"00"
"HT","2767010003","20260318","1100",100,"2300","MHA2","","","","WF0000",13-MAR-26,"20260318","2100","FE3-6739-000","000","P181",100,"M/C",3,"00"
"HT","2767010003","20260318","1100",100,"2300","MHA2","","","","WF0000",13-MAR-26,"20260319","0300","FE3-6739-000","000","P181",100,"M/C",3,"00"
"HT","2767080008","20260318","1100",80,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2300","FE3-7002-000","000","P181",100,"M/C",3,"00"
"HT","2767080008","20260318","1100",80,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","0400","FE3-7002-000","000","P181",100,"M/C",3,"00"
"HT","2767080008","20260318","1100",80,"2300","MHA1","","","","WF0000",13-MAR-26,"20260319","1000","FE3-7002-000","000","P181",100,"M/C",3,"00"
"HT","2767150004","20260318","1100",20,"2300","MHA1","","","","WF0000",13-MAR-26,"20260318","2100","FE3-7458-000","000","P181",100,"M/C",3,"00"
