"factory_cd","delivery_key","delivery_date","delivery_time","delivery_order","block_cd","delivery_location","inventory_code","comment","approver","result","update_date","plan_date","plan_time","part_no","dim","supplier_cd","ratio","class","logic","cd_sply_fact"
"HT","2827160009","20260318","1500","8.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0400","QC8-1171-000","000","R200","100.00","M/C","3","00"
"HT","2827160009","20260318","1500","12.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2200","QC8-1171-000","000","R200","100.00","M/C","3","00"
"HT","2827160009","20260318","1500","12.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0100","QC8-1171-000","000","R200","100.00","M/C","3","00"
"HT","2827160009","20260318","1500","12.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0300","QC8-1171-000","000","R200","100.00","M/C","3","00"
"HT","2827160009","20260318","1500","12.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0800","QC8-1171-000","000","R200","100.00","M/C","3","00"
"HT","2827160009","20260318","1500","12.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1000","QC8-1171-000","000","R200","100.00","M/C","3","00"
"HT","2827160009","20260318","1500","12.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1100","QC8-1171-000","000","R200","100.00","M/C","3","00"
"HT","2827280007","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1500","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2827280007","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1600","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2827280007","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2000","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2827280007","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2100","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2827280007","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2200","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2827280007","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2300","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2827290003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1500","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2827290003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1600","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2827290003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2000","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2827290003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2100","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2827290003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2200","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2827290003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2300","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2827300001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1600","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT","2827300001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2000","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT","2845860005","20260318","1300","10.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0900","QC8-1142-000","000","SBAA","100.00","M/C","3","00"
"HT","2845860005","20260318","1300","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2200","QC8-1142-000","000","SBAA","100.00","M/C","3","00"
"HT","2845860005","20260318","1300","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2300","QC8-1142-000","000","SBAA","100.00","M/C","3","00"
"HT","2845860005","20260318","1300","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0300","QC8-1142-000","000","SBAA","100.00","M/C","3","00"
"HT","2860580006","20260317","1300","1000.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1300","QC6-5714-000","000","C060","100.00","M/C","2","00"
"HT","2860590002","20260317","1300","100.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0400","QC6-8337-000","000","C060","100.00","M/C","2","00"
"HT","2860600001","20260317","1300","100.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1600","QC6-8338-000","000","C060","100.00","M/C","2","00"
"HT","2860720009","20260317","1300","200.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QD1-1736-000","000","C060","100.00","M/C","2","00"
"HT","2860750008","20260317","1300","400.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2200","QD1-2248-000","000","C060","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1000","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1100","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2300","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0100","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0800","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","30.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1300","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","30.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1400","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","30.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","30.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1600","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","30.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2200","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","30.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0400","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","40.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2000","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","40.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0200","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2873980005","20260317","0900","40.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0300","QC5-9216-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1000","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1100","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1300","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1400","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1600","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2000","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2200","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2300","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0100","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0300","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0400","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874140001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0800","QC8-1124-000","000","M699","100.00","M/C","2","00"
"HT","2874150007","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1100","QC8-1148-000","000","M699","100.00","M/C","2","00"
"HT","2874150007","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1400","QC8-1148-000","000","M699","100.00","M/C","2","00"
"HT","2874150007","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QC8-1148-000","000","M699","100.00","M/C","2","00"
"HT","2874150007","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2000","QC8-1148-000","000","M699","100.00","M/C","2","00"
"HT","2874150007","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2100","QC8-1148-000","000","M699","100.00","M/C","2","00"
"HT","2874150007","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2200","QC8-1148-000","000","M699","100.00","M/C","2","00"
"HT","2874150007","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0100","QC8-1148-000","000","M699","100.00","M/C","2","00"
"HT","2879790008","20260318","1100","4.00","2300","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1100","FE3-9694-000","000","P181","100.00","M/C","3","00"
"HT","2879930001","20260318","1100","10.00","2300","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1100","FL0-2101-000","000","P181","100.00","M/C","3","00"
"HT","2879930001","20260318","1100","10.00","2300","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1300","FL0-2101-000","000","P181","100.00","M/C","3","00"
"HT","2879930001","20260318","1100","10.00","2300","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1600","FL0-2101-000","000","P181","100.00","M/C","3","00"
"HT","2879930001","20260318","1100","10.00","2300","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0100","FL0-2101-000","000","P181","100.00","M/C","3","00"
"HT","2879930001","20260318","1100","10.00","2300","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0200","FL0-2101-000","000","P181","100.00","M/C","3","00"
"HT","2879930001","20260318","1100","20.00","2300","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1400","FL0-2101-000","000","P181","100.00","M/C","3","00"
"HT","2881220003","20260318","1500","100.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1100","QC7-8633-000","000","R200","100.00","M/C","3","00"
"HT","2881230000","20260318","1500","20.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0900","QC7-9055-000","000","R200","100.00","M/C","3","00"
"HT","2881230000","20260318","1500","20.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0100","QC7-9055-000","000","R200","100.00","M/C","3","00"
"HT","2881240006","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1600","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT","2881250002","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2000","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT","2881270005","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1500","QC8-1085-000","000","R200","100.00","M/C","3","00"
"HT","2881270005","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2000","QC8-1085-000","000","R200","100.00","M/C","3","00"
"HT","2881270005","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0900","QC8-1085-000","000","R200","100.00","M/C","3","00"
"HT","2881280001","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1500","QC8-1087-000","000","R200","100.00","M/C","3","00"
"HT","2881280001","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2100","QC8-1087-000","000","R200","100.00","M/C","3","00"
"HT","2881280001","20260318","1500","20.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0900","QC8-1087-000","000","R200","100.00","M/C","3","00"
"HT","2881290008","20260318","1500","4.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2000","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT","2881290008","20260318","1500","4.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0400","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT","2881290008","20260318","1500","4.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0900","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT","2881290008","20260318","1500","8.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2300","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT","2881300006","20260318","1500","8.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2300","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT","2881300006","20260318","1500","8.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0800","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT","2881410008","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0100","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2881410008","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0300","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2881410008","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0400","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2881410008","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0800","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2881410008","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1000","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2881410008","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1100","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2881410008","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1400","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT","2881430001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0100","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2881430001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0300","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2881430001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0400","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2881430001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0800","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2881430001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1000","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2881430001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1100","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2881430001","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1400","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT","2881450003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1000","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT","2881450003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1100","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT","2881450003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1300","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT","2881450003","20260318","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","1400","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT","2882430005","20260317","0900","40.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","0900","QC4-9109-000","000","S811","100.00","M/C","2","00"
"HT","2882430005","20260317","0900","40.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1100","QC4-9109-000","000","S811","100.00","M/C","2","00"
"HT","2882430005","20260317","1500","40.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1600","QC4-9109-000","000","S811","100.00","M/C","2","00"
"HT","2882430005","20260317","1500","40.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2100","QC4-9109-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1000","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1100","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","0900","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1300","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1400","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","0900","30.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","0900","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1600","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2000","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883250001","20260317","1500","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2200","QC6-3405-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","0900","10.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1000","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","0900","10.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1100","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","0900","15.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1300","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","0900","15.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1400","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","0900","30.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","0900","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","1500","5.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2200","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","1500","10.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","1500","10.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1600","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2883260008","20260317","1500","15.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2000","QC6-3431-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1000","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1100","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","0900","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1300","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","0900","40.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1400","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","0900","60.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","0900","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","1500","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","1500","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1600","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","1500","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2000","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2884010000","20260317","1500","20.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","2200","QD1-1227-000","000","S811","100.00","M/C","2","00"
"HT","2891710008","20260317","1300","2.00","2100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1400","QX2-7787-000","000","SACP","100.00","M/C","2","00"
"HT","2891710008","20260317","1500","5.00","2100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260317","1500","QX2-7787-000","000","SACP","100.00","M/C","2","00"
"HT","2891710008","20260317","2300","2.00","2100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0400","QX2-7787-000","000","SACP","100.00","M/C","2","00"
"HT","2898420000","20260318","1300","10.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1100","QC5-9382-000","000","SBAA","100.00","M/C","3","00"
"HT","2898420000","20260318","1300","10.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1300","QC5-9382-000","000","SBAA","100.00","M/C","3","00"
"HT","2898420000","20260318","1300","10.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1400","QC5-9382-000","000","SBAA","100.00","M/C","3","00"
"HT","2898420000","20260318","1300","10.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1500","QC5-9382-000","000","SBAA","100.00","M/C","3","00"
"HT","2898420000","20260318","1300","10.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","1600","QC5-9382-000","000","SBAA","100.00","M/C","3","00"
"HT","2898420000","20260318","1300","10.00","4100","MHA6",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","2000","QC5-9382-000","000","SBAA","100.00","M/C","3","00"
"HT","2898510009","20260318","1300","240.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260319","0100","QC7-8009-000","000","SBAA","100.00","M/C","3","00"
"HT","2898540008","20260318","1300","200.00","4100","MHA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0900","QC7-8074-000","000","SBAA","100.00","M/C","3","00"
"HT","2898580003","20260318","1300","10.00","4100","HTA1",NULL,NULL,NULL,"WF0000","2026-03-13 00:00:00","20260318","0900","QC7-8155-000","000","SBAA","100.00","M/C","3","00"
